scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
sublime         , one_ssbo_ext_one_sdf_pack ,   30.889ms ,   18.212ms ,    0.000ms ,   29.525ms ,   16.863ms ,    0.000ms ,   30.590ms ,    5.971ms ,    5.983ms ,    0.000ms ,    0.000ms ,    2.511ms ,    2.510ms ,    0.000ms ,    0.000ms ,    0.974ms ,    0.963ms ,    0.000ms ,    0.000ms ,    0.635ms ,    0.638ms ,    0.000ms ,    0.000ms ,   19.434ms ,    6.769ms ,    0.000ms ,    0.000ms
sublime         , inst_div                  ,   26.400ms ,   24.981ms ,    0.000ms ,   25.044ms ,   23.630ms ,    0.000ms ,   26.172ms ,    6.776ms ,    6.780ms ,    0.000ms ,    0.000ms ,    2.523ms ,    2.518ms ,    0.000ms ,    0.000ms ,    0.918ms ,    0.913ms ,    0.000ms ,    0.000ms ,    0.621ms ,    0.628ms ,    0.000ms ,    0.000ms ,   14.206ms ,   12.791ms ,    0.000ms ,    0.000ms
mediaplayer     , 1rect_1draw               ,   15.949ms ,   40.622ms ,    0.000ms ,   14.668ms ,   35.154ms ,    0.000ms ,   15.800ms ,    0.059ms ,    0.060ms ,    0.000ms ,    0.000ms ,    0.066ms ,    0.066ms ,    0.000ms ,    0.000ms ,    0.550ms ,    0.581ms ,    0.000ms ,    0.000ms ,    7.334ms ,   21.673ms ,    0.000ms ,    0.000ms ,    6.659ms ,   12.774ms ,    0.000ms ,    0.000ms
mediaplayer     , simple_vbo                ,   10.732ms ,    8.401ms ,    0.000ms ,    9.541ms ,    7.219ms ,    0.000ms ,   10.630ms ,    0.135ms ,    0.137ms ,    0.000ms ,    0.000ms ,    0.370ms ,    0.392ms ,    0.000ms ,    0.000ms ,    0.643ms ,    0.594ms ,    0.000ms ,    0.000ms ,    0.427ms ,    0.465ms ,    0.000ms ,    0.000ms ,    7.966ms ,    5.631ms ,    0.000ms ,    0.000ms
mediaplayer     , simple_vbo_stor           ,   10.690ms ,    8.474ms ,    0.000ms ,    9.508ms ,    7.299ms ,    0.000ms ,   10.587ms ,    0.139ms ,    0.141ms ,    0.000ms ,    0.000ms ,    0.349ms ,    0.347ms ,    0.000ms ,    0.000ms ,    0.747ms ,    0.651ms ,    0.000ms ,    0.000ms ,    0.433ms ,    0.422ms ,    0.000ms ,    0.000ms ,    7.840ms ,    5.738ms ,    0.000ms ,    0.000ms
mediaplayer     , complete_vbo              ,   13.910ms ,    9.624ms ,    0.000ms ,   12.706ms ,    8.436ms ,    0.000ms ,   13.777ms ,    0.339ms ,    0.335ms ,    0.000ms ,    0.000ms ,    0.374ms ,    0.385ms ,    0.000ms ,    0.000ms ,    0.622ms ,    0.589ms ,    0.000ms ,    0.000ms ,    0.637ms ,    0.637ms ,    0.000ms ,    0.000ms ,   10.734ms ,    6.490ms ,    0.000ms ,    0.000ms
mediaplayer     , one_ssbo                  ,   14.416ms ,    9.241ms ,    0.000ms ,   13.210ms ,    8.052ms ,    0.000ms ,   14.275ms ,    0.103ms ,    0.101ms ,    0.000ms ,    0.000ms ,    0.364ms ,    0.377ms ,    0.000ms ,    0.000ms ,    0.605ms ,    0.564ms ,    0.000ms ,    0.000ms ,    0.659ms ,    0.666ms ,    0.000ms ,    0.000ms ,   11.479ms ,    6.344ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_instr_list           ,   31.751ms ,    9.677ms ,    0.000ms ,   30.533ms ,    8.467ms ,    0.000ms ,   31.393ms ,    0.099ms ,    0.094ms ,    0.000ms ,    0.000ms ,    0.402ms ,    0.409ms ,    0.000ms ,    0.000ms ,    0.557ms ,    0.553ms ,    0.000ms ,    0.000ms ,    0.688ms ,    0.728ms ,    0.000ms ,    0.000ms ,   28.787ms ,    6.683ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_6      ,   20.752ms ,   11.208ms ,    0.000ms ,   19.553ms ,   10.021ms ,    0.000ms ,   20.567ms ,    0.128ms ,    0.124ms ,    0.000ms ,    0.000ms ,    0.365ms ,    0.382ms ,    0.000ms ,    0.000ms ,    0.604ms ,    0.594ms ,    0.000ms ,    0.000ms ,    0.665ms ,    0.662ms ,    0.000ms ,    0.000ms ,   17.791ms ,    8.259ms ,    0.000ms ,    0.000ms
mediaplayer     , ssbo_inlined_instr_4_4    ,   19.064ms ,   10.407ms ,    0.000ms ,   17.851ms ,    9.209ms ,    0.000ms ,   18.889ms ,    0.117ms ,    0.113ms ,    0.000ms ,    0.000ms ,    0.300ms ,    0.298ms ,    0.000ms ,    0.000ms ,    0.574ms ,    0.587ms ,    0.000ms ,    0.000ms ,    0.669ms ,    0.669ms ,    0.000ms ,    0.000ms ,   16.191ms ,    7.542ms ,    0.000ms ,    0.000ms
