scenario        , approach                  , approach_wt, approach_ct, approach_gt,   frame_wt ,   frame_ct ,   frame_gt ,         dt ,  buffer_wt ,  buffer_ct ,  buffer_gt ,  buffer_ge ,  upload_wt ,  upload_ct ,  upload_gt ,  upload_ge ,   clear_wt ,   clear_ct ,   clear_gt ,   clear_ge ,    draw_wt ,    draw_ct ,    draw_gt ,    draw_ge ,    pres_wt ,    pres_ct ,    pres_gt ,    pres_ge
mediaplayer     , ssbo_inlined_instr_6      ,   92.009ms ,   93.750ms ,   91.943ms ,    2.824ms ,    0.000ms ,   77.518ms ,   91.135ms ,    0.143ms ,    0.000ms ,    0.213ms ,    0.000ms ,    0.163ms ,    0.000ms ,    0.321ms ,    0.053ms ,    0.111ms ,    0.000ms ,   12.549ms ,   10.847ms ,    0.332ms ,    0.000ms ,   36.885ms ,   36.577ms ,    2.075ms ,    0.000ms ,   27.551ms ,   27.286ms
mediaplayer     , ssbo_inlined_instr_4_4    ,   89.906ms ,  109.375ms ,   89.838ms ,    2.694ms ,    0.000ms ,   75.640ms ,   89.054ms ,    0.138ms ,    0.000ms ,    0.213ms ,    0.000ms ,    0.161ms ,    0.000ms ,    0.325ms ,    0.053ms ,    0.104ms ,    0.000ms ,   12.692ms ,   11.018ms ,    0.312ms ,    0.000ms ,   34.580ms ,   34.273ms ,    1.979ms ,    0.000ms ,   27.830ms ,   27.567ms
mediaplayer     , ssbo_inlined_instr_6_6    ,   92.128ms ,  109.375ms ,   92.054ms ,    2.627ms ,    0.000ms ,   77.806ms ,   91.273ms ,    0.136ms ,    0.000ms ,    0.216ms ,    0.000ms ,    0.155ms ,    0.000ms ,    0.325ms ,    0.055ms ,    0.117ms ,    0.000ms ,   12.493ms ,   10.762ms ,    0.310ms ,    0.000ms ,   36.895ms ,   36.588ms ,    1.909ms ,    0.000ms ,   27.878ms ,   27.614ms
mediaplayer     , ssbo_inlined_instr_8_8    ,   94.139ms ,  125.000ms ,   94.032ms ,    2.754ms ,    0.000ms ,   79.556ms ,   93.235ms ,    0.145ms ,    0.000ms ,    0.215ms ,    0.000ms ,    0.166ms ,    0.000ms ,    0.322ms ,    0.053ms ,    0.109ms ,    0.000ms ,   12.338ms ,   10.654ms ,    0.328ms ,    0.000ms ,   39.111ms ,   38.805ms ,    2.006ms ,    0.000ms ,   27.570ms ,   27.307ms
mediaplayer     , ssbo_inlined_instr_10_10  ,   96.719ms ,  109.375ms ,   96.681ms ,    2.697ms ,    0.000ms ,   82.323ms ,   95.768ms ,    0.150ms ,    0.000ms ,    0.212ms ,    0.000ms ,    0.173ms ,    0.000ms ,    0.323ms ,    0.055ms ,    0.108ms ,    0.000ms ,   12.470ms ,   10.797ms ,    0.326ms ,    0.000ms ,   41.432ms ,   41.125ms ,    1.940ms ,    0.000ms ,   27.886ms ,   27.620ms
mediaplayer     , ssbo_inlined_instr_20_20  ,  182.379ms ,  156.250ms ,  182.313ms ,    2.851ms ,    0.000ms ,  166.592ms ,  180.609ms ,    0.181ms ,    0.000ms ,    0.213ms ,    0.000ms ,    0.199ms ,    0.000ms ,    0.326ms ,    0.052ms ,    0.104ms ,    0.000ms ,   12.492ms ,   10.988ms ,    0.330ms ,    0.000ms ,  122.035ms ,  121.737ms ,    2.037ms ,    0.000ms ,   31.526ms ,   31.255ms
mediaplayer     , ssbo_inlined_instr_4_6    ,   92.235ms ,  140.625ms ,   92.172ms ,    2.792ms ,    0.000ms ,   78.252ms ,   91.331ms ,    0.144ms ,    0.000ms ,    0.213ms ,    0.000ms ,    0.167ms ,    0.000ms ,    0.323ms ,    0.053ms ,    0.108ms ,    0.000ms ,   12.918ms ,   11.169ms ,    0.329ms ,    0.000ms ,   36.856ms ,   36.547ms ,    2.044ms ,    0.000ms ,   27.941ms ,   27.679ms
mediaplayer     , ssbo_inlined_instr_4_8    ,   94.014ms ,   93.750ms ,   93.910ms ,    2.697ms ,    0.000ms ,   79.928ms ,   93.099ms ,    0.132ms ,    0.000ms ,    0.212ms ,    0.000ms ,    0.167ms ,    0.000ms ,    0.323ms ,    0.054ms ,    0.102ms ,    0.000ms ,   12.396ms ,   10.644ms ,    0.317ms ,    0.000ms ,   39.197ms ,   38.892ms ,    1.979ms ,    0.000ms ,   27.800ms ,   27.533ms
mediaplayer     , ssbo_inlined_instr_4_10   ,   96.676ms ,   93.750ms ,   96.594ms ,    2.641ms ,    0.000ms ,   82.603ms ,   95.740ms ,    0.133ms ,    0.000ms ,    0.212ms ,    0.000ms ,    0.158ms ,    0.000ms ,    0.320ms ,    0.053ms ,    0.106ms ,    0.000ms ,   12.494ms ,   10.793ms ,    0.309ms ,    0.000ms ,   41.496ms ,   41.189ms ,    1.935ms ,    0.000ms ,   28.081ms ,   27.816ms
mediaplayer     , ssbo_inlined_instr_4_20   ,  181.205ms ,  187.500ms ,  181.112ms ,    2.749ms ,    0.000ms ,  165.493ms ,  179.455ms ,    0.160ms ,    0.000ms ,    0.213ms ,    0.000ms ,    0.168ms ,    0.000ms ,    0.322ms ,    0.053ms ,    0.103ms ,    0.000ms ,   12.397ms ,   10.867ms ,    0.322ms ,    0.000ms ,  122.015ms ,  121.719ms ,    1.996ms ,    0.000ms ,   30.546ms ,   30.277ms
